,date,region_code,region,cases,recovered,active_cases,deceased
35,2020-11-11,07038,Montuïri,90.0,49.0,28.0,11.0
35,2020-11-11,07025,Fornalutx,0.0,0.0,0.0,0.0
36,2020-11-12,07010,Bunyola,91.0,73.0,16.0,3.0
36,2020-11-12,07039,Muro,103.0,63.0,38.0,3.0
36,2020-11-12,07004,Algaida,53.0,42.0,11.0,1.0
36,2020-11-12,07053,Santa Eugènia,6.0,4.0,2.0,0.0
36,2020-11-12,07042,Pollença,171.0,100.0,71.0,2.0
36,2020-11-12,07057,Santanyí,121.0,64.0,56.0,2.0
36,2020-11-12,07001,Alaró,110.0,85.0,24.0,1.0
36,2020-11-12,07009,Búger,6.0,5.0,1.0,0.0
36,2020-11-12,07018,Deià,7.0,6.0,1.0,0.0
36,2020-11-12,07038,Montuïri,91.0,50.0,28.0,11.0
36,2020-11-12,07041,Petra,0.0,0.0,0.0,0.0
36,2020-11-12,07019,Escorca,2.0,1.0,1.0,0.0
36,2020-11-12,07016,Consell,65.0,41.0,24.0,0.0
36,2020-11-12,07036,Marratxí,727.0,581.0,142.0,6.0
36,2020-11-12,07028,Lloret de Vistalegre,5.0,5.0,1.0,0.0
36,2020-11-12,07012,Campanet,31.0,20.0,11.0,0.0
36,2020-11-12,07061,Sóller,268.0,178.0,67.0,19.0
36,2020-11-12,07055,Santa Margalida,117.0,93.0,24.0,0.0
36,2020-11-12,07021,Estellencs,1.0,1.0,0.0,0.0
36,2020-11-12,07003,Alcúdia,169.0,153.0,19.0,0.0
36,2020-11-12,07040,Palma,10460.0,8524.0,1731.0,226.0
36,2020-11-12,07056,Santa Maria del Camí,149.0,128.0,20.0,1.0
36,2020-11-12,07035,Maria de la Salut,29.0,20.0,9.0,0.0
36,2020-11-12,07051,Sant Llorenç des Cardassar,85.0,53.0,30.0,2.0
36,2020-11-12,07044,Sa Pobla,194.0,144.0,51.0,0.0
36,2020-11-12,07027,Inca,577.0,425.0,137.0,11.0
36,2020-11-12,07025,Fornalutx,0.0,0.0,0.0,0.0
36,2020-11-12,07063,Valldemossa,27.0,22.0,4.0,1.0
36,2020-11-12,07031,Llucmajor,604.0,502.0,99.0,3.0
36,2020-11-12,07006,Artà,93.0,77.0,17.0,0.0
36,2020-11-12,07034,Mancor de la Vall,20.0,8.0,12.0,0.0
36,2020-11-12,07062,Son Servera,121.0,92.0,29.0,2.0
36,2020-11-12,07049,Sant Joan,105.0,49.0,40.0,11.0
36,2020-11-12,07029,Lloseta,68.0,39.0,29.0,0.0
36,2020-11-12,07047,Sencelles,42.0,29.0,12.0,1.0
36,2020-11-12,07030,Llubí,31.0,26.0,5.0,0.0
36,2020-11-12,07007,Banyalbufar,7.0,5.0,2.0,0.0
36,2020-11-12,07020,Esporles,79.0,65.0,13.0,1.0
36,2020-11-12,07043,Porreres,46.0,38.0,10.0,0.0
36,2020-11-12,07005,Andratx,113.0,95.0,18.0,2.0
36,2020-11-12,0,total-mallorca,17425.0,13685.0,3427.0,353.0
36,2020-11-12,07065,Vilafranca de Bonany,76.0,50.0,26.0,1.0
36,2020-11-12,07033,Manacor,862.0,590.0,269.0,9.0
36,2020-11-12,07045,Puigpunyent,19.0,16.0,4.0,0.0
36,2020-11-12,07022,Felanitx,195.0,132.0,58.0,5.0
36,2020-11-12,07008,Binissalem,129.0,101.0,27.0,1.0
36,2020-11-12,07014,Capdepera,146.0,100.0,43.0,2.0
36,2020-11-12,07901,Ariany,20.0,14.0,6.0,0.0
36,2020-11-12,07013,Campos,121.0,94.0,27.0,2.0
36,2020-11-12,07058,Selva,52.0,26.0,26.0,1.0
36,2020-11-12,07011,Calvià,734.0,601.0,117.0,21.0
36,2020-11-12,07059,Ses Salines,25.0,19.0,5.0,1.0
36,2020-11-12,07060,Sineu,40.0,31.0,7.0,1.0
36,2020-11-12,07017,Costitx,12.0,5.0,7.0,0.0
37,2020-11-13,07901,Ariany,20.0,14.0,6.0,0.0
37,2020-11-13,07029,Lloseta,68.0,39.0,29.0,0.0
37,2020-11-13,07039,Muro,103.0,63.0,38.0,3.0
37,2020-11-13,07008,Binissalem,129.0,101.0,27.0,1.0
37,2020-11-13,07012,Campanet,31.0,20.0,11.0,0.0
37,2020-11-13,07028,Lloret de Vistalegre,5.0,5.0,1.0,0.0
37,2020-11-13,07013,Campos,121.0,94.0,27.0,2.0
37,2020-11-13,07006,Artà,93.0,77.0,17.0,0.0
37,2020-11-13,07021,Estellencs,1.0,1.0,0.0,0.0
37,2020-11-13,07017,Costitx,12.0,5.0,7.0,0.0
37,2020-11-13,07047,Sencelles,42.0,29.0,12.0,1.0
37,2020-11-13,07049,Sant Joan,105.0,49.0,40.0,11.0
37,2020-11-13,07009,Búger,6.0,5.0,1.0,0.0
37,2020-11-13,07038,Montuïri,91.0,50.0,28.0,11.0
37,2020-11-13,07011,Calvià,734.0,601.0,117.0,21.0
37,2020-11-13,07042,Pollença,171.0,100.0,71.0,2.0
37,2020-11-13,07053,Santa Eugènia,6.0,4.0,2.0,0.0
37,2020-11-13,07059,Ses Salines,25.0,19.0,5.0,1.0
37,2020-11-13,07016,Consell,65.0,41.0,24.0,0.0
37,2020-11-13,0,total-mallorca,17425.0,13685.0,3427.0,353.0
37,2020-11-13,07025,Fornalutx,0.0,0.0,0.0,0.0
37,2020-11-13,07022,Felanitx,195.0,132.0,58.0,5.0
37,2020-11-13,07044,Sa Pobla,194.0,144.0,51.0,0.0
37,2020-11-13,07020,Esporles,79.0,65.0,13.0,1.0
37,2020-11-13,07003,Alcúdia,169.0,153.0,19.0,0.0
37,2020-11-13,07055,Santa Margalida,117.0,93.0,24.0,0.0
37,2020-11-13,07061,Sóller,268.0,178.0,67.0,19.0
37,2020-11-13,07036,Marratxí,727.0,581.0,142.0,6.0
37,2020-11-13,07030,Llubí,31.0,26.0,5.0,0.0
37,2020-11-13,07041,Petra,0.0,0.0,0.0,0.0
37,2020-11-13,07019,Escorca,2.0,1.0,1.0,0.0
37,2020-11-13,07010,Bunyola,91.0,73.0,16.0,3.0
37,2020-11-13,07034,Mancor de la Vall,20.0,8.0,12.0,0.0
37,2020-11-13,07045,Puigpunyent,19.0,16.0,4.0,0.0
37,2020-11-13,07043,Porreres,46.0,38.0,10.0,0.0
37,2020-11-13,07027,Inca,577.0,425.0,137.0,11.0
37,2020-11-13,07031,Llucmajor,604.0,502.0,99.0,3.0
37,2020-11-13,07057,Santanyí,121.0,64.0,56.0,2.0
37,2020-11-13,07001,Alaró,110.0,85.0,24.0,1.0
37,2020-11-13,07063,Valldemossa,27.0,22.0,4.0,1.0
37,2020-11-13,07014,Capdepera,146.0,100.0,43.0,2.0
37,2020-11-13,07033,Manacor,862.0,590.0,269.0,9.0
37,2020-11-13,07018,Deià,7.0,6.0,1.0,0.0
37,2020-11-13,07040,Palma,10460.0,8524.0,1731.0,226.0
37,2020-11-13,07004,Algaida,53.0,42.0,11.0,1.0
37,2020-11-13,07005,Andratx,113.0,95.0,18.0,2.0
37,2020-11-13,07007,Banyalbufar,7.0,5.0,2.0,0.0
37,2020-11-13,07056,Santa Maria del Camí,149.0,128.0,20.0,1.0
37,2020-11-13,07062,Son Servera,121.0,92.0,29.0,2.0
37,2020-11-13,07051,Sant Llorenç des Cardassar,85.0,53.0,30.0,2.0
37,2020-11-13,07065,Vilafranca de Bonany,76.0,50.0,26.0,1.0
37,2020-11-13,07035,Maria de la Salut,29.0,20.0,9.0,0.0
37,2020-11-13,07060,Sineu,40.0,31.0,7.0,1.0
37,2020-11-13,07058,Selva,52.0,26.0,26.0,1.0
38,2020-11-14,07041,Petra,0.0,0.0,0.0,0.0
38,2020-11-14,07060,Sineu,40.0,31.0,7.0,1.0
38,2020-11-14,07009,Búger,6.0,5.0,1.0,0.0
38,2020-11-14,07045,Puigpunyent,19.0,16.0,4.0,0.0
38,2020-11-14,07016,Consell,65.0,41.0,24.0,0.0
38,2020-11-14,07038,Montuïri,91.0,50.0,28.0,11.0
38,2020-11-14,07059,Ses Salines,25.0,19.0,5.0,1.0
38,2020-11-14,07053,Santa Eugènia,6.0,4.0,2.0,0.0
38,2020-11-14,07014,Capdepera,146.0,100.0,43.0,2.0
38,2020-11-14,07044,Sa Pobla,194.0,144.0,51.0,0.0
38,2020-11-14,07057,Santanyí,121.0,64.0,56.0,2.0
38,2020-11-14,07011,Calvià,734.0,601.0,117.0,21.0
38,2020-11-14,07042,Pollença,171.0,100.0,71.0,2.0
38,2020-11-14,0,total-mallorca,17425.0,13685.0,3427.0,353.0
38,2020-11-14,07065,Vilafranca de Bonany,76.0,50.0,26.0,1.0
38,2020-11-14,07003,Alcúdia,169.0,153.0,19.0,0.0
38,2020-11-14,07010,Bunyola,91.0,73.0,16.0,3.0
38,2020-11-14,07030,Llubí,31.0,26.0,5.0,0.0
38,2020-11-14,07058,Selva,52.0,26.0,26.0,1.0
38,2020-11-14,07021,Estellencs,1.0,1.0,0.0,0.0
38,2020-11-14,07056,Santa Maria del Camí,149.0,128.0,20.0,1.0
38,2020-11-14,07006,Artà,93.0,77.0,17.0,0.0
38,2020-11-14,07012,Campanet,31.0,20.0,11.0,0.0
38,2020-11-14,07028,Lloret de Vistalegre,5.0,5.0,1.0,0.0
38,2020-11-14,07008,Binissalem,129.0,101.0,27.0,1.0
38,2020-11-14,07901,Ariany,20.0,14.0,6.0,0.0
38,2020-11-14,07029,Lloseta,68.0,39.0,29.0,0.0
38,2020-11-14,07034,Mancor de la Vall,20.0,8.0,12.0,0.0
38,2020-11-14,07033,Manacor,862.0,590.0,269.0,9.0
38,2020-11-14,07005,Andratx,113.0,95.0,18.0,2.0
38,2020-11-14,07036,Marratxí,727.0,581.0,142.0,6.0
38,2020-11-14,07063,Valldemossa,27.0,22.0,4.0,1.0
38,2020-11-14,07004,Algaida,53.0,42.0,11.0,1.0
38,2020-11-14,07061,Sóller,268.0,178.0,67.0,19.0
38,2020-11-14,07055,Santa Margalida,117.0,93.0,24.0,0.0
38,2020-11-14,07043,Porreres,46.0,38.0,10.0,0.0
38,2020-11-14,07031,Llucmajor,604.0,502.0,99.0,3.0
38,2020-11-14,07047,Sencelles,42.0,29.0,12.0,1.0
38,2020-11-14,07020,Esporles,79.0,65.0,13.0,1.0
38,2020-11-14,07019,Escorca,2.0,1.0,1.0,0.0
38,2020-11-14,07013,Campos,121.0,94.0,27.0,2.0
38,2020-11-14,07035,Maria de la Salut,29.0,20.0,9.0,0.0
38,2020-11-14,07040,Palma,10460.0,8524.0,1731.0,226.0
38,2020-11-14,07049,Sant Joan,105.0,49.0,40.0,11.0
38,2020-11-14,07025,Fornalutx,0.0,0.0,0.0,0.0
38,2020-11-14,07027,Inca,577.0,425.0,137.0,11.0
38,2020-11-14,07022,Felanitx,195.0,132.0,58.0,5.0
38,2020-11-14,07001,Alaró,110.0,85.0,24.0,1.0
38,2020-11-14,07018,Deià,7.0,6.0,1.0,0.0
38,2020-11-14,07051,Sant Llorenç des Cardassar,85.0,53.0,30.0,2.0
38,2020-11-14,07017,Costitx,12.0,5.0,7.0,0.0
38,2020-11-14,07007,Banyalbufar,7.0,5.0,2.0,0.0
38,2020-11-14,07039,Muro,103.0,63.0,38.0,3.0
38,2020-11-14,07062,Son Servera,121.0,92.0,29.0,2.0
39,2020-11-15,07051,Sant Llorenç des Cardassar,89.0,56.0,31.0,2.0
39,2020-11-15,07019,Escorca,2.0,1.0,1.0,0.0
39,2020-11-15,07018,Deià,7.0,6.0,1.0,0.0
39,2020-11-15,07008,Binissalem,129.0,105.0,23.0,1.0
39,2020-11-15,07056,Santa Maria del Camí,151.0,135.0,15.0,1.0
39,2020-11-15,07031,Llucmajor,624.0,515.0,106.0,3.0
39,2020-11-15,0,total-mallorca,17876.0,14134.0,3428.0,354.0
39,2020-11-15,07010,Bunyola,93.0,75.0,16.0,3.0
39,2020-11-15,07042,Pollença,179.0,111.0,68.0,2.0
39,2020-11-15,07022,Felanitx,211.0,139.0,67.0,5.0
39,2020-11-15,07063,Valldemossa,27.0,23.0,3.0,1.0
39,2020-11-15,07053,Santa Eugènia,6.0,5.0,1.0,0.0
39,2020-11-15,07035,Maria de la Salut,30.0,21.0,9.0,0.0
39,2020-11-15,07065,Vilafranca de Bonany,76.0,55.0,21.0,1.0
39,2020-11-15,07025,Fornalutx,0.0,0.0,0.0,0.0
39,2020-11-15,07044,Sa Pobla,204.0,147.0,58.0,0.0
39,2020-11-15,07003,Alcúdia,175.0,157.0,21.0,0.0
39,2020-11-15,07036,Marratxí,743.0,597.0,142.0,6.0
39,2020-11-15,07007,Banyalbufar,7.0,5.0,2.0,0.0
39,2020-11-15,07055,Santa Margalida,124.0,99.0,25.0,0.0
39,2020-11-15,07011,Calvià,760.0,615.0,129.0,21.0
39,2020-11-15,07061,Sóller,269.0,178.0,68.0,19.0
39,2020-11-15,07059,Ses Salines,25.0,21.0,3.0,1.0
39,2020-11-15,07039,Muro,106.0,67.0,37.0,3.0
39,2020-11-15,07028,Lloret de Vistalegre,5.0,5.0,1.0,0.0
39,2020-11-15,07012,Campanet,31.0,22.0,9.0,0.0
39,2020-11-15,07041,Petra,0.0,0.0,0.0,0.0
39,2020-11-15,07006,Artà,118.0,78.0,41.0,0.0
39,2020-11-15,07021,Estellencs,1.0,1.0,0.0,0.0
39,2020-11-15,07049,Sant Joan,106.0,49.0,41.0,11.0
39,2020-11-15,07020,Esporles,80.0,67.0,12.0,1.0
39,2020-11-15,07040,Palma,10679.0,8756.0,1717.0,227.0
39,2020-11-15,07005,Andratx,115.0,98.0,17.0,2.0
39,2020-11-15,07016,Consell,69.0,46.0,23.0,0.0
39,2020-11-15,07038,Montuïri,92.0,53.0,26.0,11.0
39,2020-11-15,07004,Algaida,55.0,42.0,13.0,1.0
39,2020-11-15,07901,Ariany,20.0,15.0,5.0,0.0
39,2020-11-15,07043,Porreres,47.0,39.0,10.0,0.0
39,2020-11-15,07027,Inca,604.0,445.0,144.0,11.0
39,2020-11-15,07062,Son Servera,127.0,94.0,33.0,2.0
39,2020-11-15,07045,Puigpunyent,19.0,17.0,3.0,0.0
39,2020-11-15,07014,Capdepera,148.0,104.0,41.0,2.0
39,2020-11-15,07058,Selva,56.0,28.0,28.0,1.0
39,2020-11-15,07017,Costitx,14.0,5.0,9.0,0.0
39,2020-11-15,07060,Sineu,40.0,32.0,6.0,1.0
39,2020-11-15,07029,Lloseta,68.0,44.0,24.0,0.0
39,2020-11-15,07009,Búger,7.0,5.0,2.0,0.0
39,2020-11-15,07047,Sencelles,42.0,33.0,8.0,1.0
39,2020-11-15,07013,Campos,122.0,97.0,25.0,2.0
39,2020-11-15,07034,Mancor de la Vall,20.0,10.0,10.0,0.0
39,2020-11-15,07001,Alaró,113.0,86.0,26.0,1.0
39,2020-11-15,07030,Llubí,32.0,26.0,6.0,0.0
39,2020-11-15,07057,Santanyí,131.0,69.0,61.0,2.0
39,2020-11-15,07033,Manacor,878.0,635.0,240.0,9.0
40,2020-11-16,07028,Lloret de Vistalegre,5.0,6.0,0.0,0.0
40,2020-11-16,07901,Ariany,20.0,15.0,5.0,0.0
40,2020-11-16,07003,Alcúdia,178.0,157.0,24.0,0.0
40,2020-11-16,07039,Muro,107.0,68.0,37.0,3.0
40,2020-11-16,07029,Lloseta,72.0,45.0,27.0,0.0
40,2020-11-16,07013,Campos,123.0,101.0,22.0,2.0
40,2020-11-16,07007,Banyalbufar,7.0,5.0,2.0,0.0
40,2020-11-16,07030,Llubí,32.0,26.0,6.0,0.0
40,2020-11-16,07059,Ses Salines,25.0,21.0,3.0,1.0
40,2020-11-16,07044,Sa Pobla,210.0,152.0,59.0,0.0
40,2020-11-16,07036,Marratxí,749.0,605.0,138.0,7.0
40,2020-11-16,07058,Selva,57.0,29.0,28.0,1.0
40,2020-11-16,07062,Son Servera,127.0,95.0,32.0,2.0
40,2020-11-16,07061,Sóller,269.0,178.0,68.0,19.0
40,2020-11-16,07055,Santa Margalida,127.0,102.0,25.0,0.0
40,2020-11-16,07012,Campanet,31.0,22.0,9.0,0.0
40,2020-11-16,07019,Escorca,2.0,1.0,1.0,0.0
40,2020-11-16,07035,Maria de la Salut,31.0,23.0,8.0,0.0
40,2020-11-16,07006,Artà,120.0,78.0,43.0,0.0
40,2020-11-16,07022,Felanitx,212.0,144.0,63.0,5.0
40,2020-11-16,07001,Alaró,114.0,89.0,24.0,1.0
40,2020-11-16,07010,Bunyola,93.0,75.0,16.0,3.0
40,2020-11-16,07057,Santanyí,132.0,72.0,58.0,3.0
40,2020-11-16,07025,Fornalutx,0.0,0.0,0.0,0.0
40,2020-11-16,07031,Llucmajor,629.0,520.0,106.0,3.0
40,2020-11-16,07047,Sencelles,42.0,33.0,8.0,1.0
40,2020-11-16,07063,Valldemossa,27.0,23.0,3.0,1.0
40,2020-11-16,07060,Sineu,40.0,32.0,6.0,1.0
40,2020-11-16,07018,Deià,7.0,6.0,1.0,0.0
40,2020-11-16,07017,Costitx,14.0,5.0,9.0,0.0
40,2020-11-16,07045,Puigpunyent,19.0,18.0,2.0,0.0
40,2020-11-16,07051,Sant Llorenç des Cardassar,90.0,57.0,31.0,2.0
40,2020-11-16,07008,Binissalem,130.0,106.0,23.0,1.0
40,2020-11-16,07056,Santa Maria del Camí,154.0,136.0,17.0,1.0
40,2020-11-16,07014,Capdepera,149.0,107.0,39.0,2.0
40,2020-11-16,07020,Esporles,81.0,67.0,13.0,1.0
40,2020-11-16,07065,Vilafranca de Bonany,76.0,60.0,16.0,1.0
40,2020-11-16,07027,Inca,616.0,452.0,149.0,11.0
40,2020-11-16,07043,Porreres,47.0,40.0,9.0,0.0
40,2020-11-16,07034,Mancor de la Vall,20.0,10.0,10.0,0.0
40,2020-11-16,07021,Estellencs,1.0,1.0,0.0,0.0
40,2020-11-16,07004,Algaida,56.0,43.0,13.0,1.0
40,2020-11-16,07033,Manacor,884.0,656.0,223.0,11.0
40,2020-11-16,0,total-mallorca,18056.0,14360.0,3376.0,359.0
40,2020-11-16,07041,Petra,0.0,0.0,0.0,0.0
40,2020-11-16,07016,Consell,69.0,47.0,22.0,0.0
40,2020-11-16,07005,Andratx,118.0,100.0,18.0,2.0
40,2020-11-16,07038,Montuïri,92.0,55.0,24.0,11.0
40,2020-11-16,07053,Santa Eugènia,6.0,5.0,1.0,0.0
40,2020-11-16,07040,Palma,10782.0,8867.0,1708.0,228.0
40,2020-11-16,07049,Sant Joan,106.0,50.0,40.0,11.0
40,2020-11-16,07042,Pollença,183.0,127.0,56.0,2.0
40,2020-11-16,07011,Calvià,767.0,623.0,128.0,21.0
40,2020-11-16,07009,Búger,8.0,5.0,3.0,0.0
41,2020-11-17,07028,Lloret de Vistalegre,5.0,6.0,0.0,0.0
41,2020-11-17,07042,Pollença,188.0,131.0,57.0,2.0
41,2020-11-17,0,total-mallorca,18235.0,14601.0,3314.0,359.0
41,2020-11-17,07011,Calvià,771.0,632.0,123.0,21.0
41,2020-11-17,07031,Llucmajor,633.0,528.0,102.0,3.0
41,2020-11-17,07063,Valldemossa,28.0,23.0,4.0,1.0
41,2020-11-17,07055,Santa Margalida,131.0,103.0,28.0,0.0
41,2020-11-17,07053,Santa Eugènia,7.0,5.0,2.0,0.0
41,2020-11-17,07018,Deià,7.0,6.0,1.0,0.0
41,2020-11-17,07051,Sant Llorenç des Cardassar,90.0,58.0,30.0,2.0
41,2020-11-17,07059,Ses Salines,27.0,21.0,5.0,1.0
41,2020-11-17,07065,Vilafranca de Bonany,76.0,62.0,14.0,1.0
41,2020-11-17,07025,Fornalutx,0.0,0.0,0.0,0.0
41,2020-11-17,07039,Muro,107.0,71.0,34.0,3.0
41,2020-11-17,07035,Maria de la Salut,32.0,26.0,6.0,0.0
41,2020-11-17,07021,Estellencs,1.0,1.0,0.0,0.0
41,2020-11-17,07049,Sant Joan,106.0,50.0,40.0,11.0
41,2020-11-17,07006,Artà,120.0,78.0,43.0,0.0
41,2020-11-17,07012,Campanet,31.0,24.0,7.0,0.0
41,2020-11-17,07056,Santa Maria del Camí,156.0,138.0,17.0,1.0
41,2020-11-17,07040,Palma,10877.0,8992.0,1678.0,228.0
41,2020-11-17,07022,Felanitx,214.0,150.0,59.0,5.0
41,2020-11-17,07027,Inca,630.0,464.0,151.0,11.0
41,2020-11-17,07008,Binissalem,131.0,109.0,21.0,1.0
41,2020-11-17,07013,Campos,124.0,104.0,20.0,2.0
41,2020-11-17,07030,Llubí,32.0,26.0,6.0,0.0
41,2020-11-17,07029,Lloseta,72.0,47.0,25.0,0.0
41,2020-11-17,07058,Selva,58.0,33.0,25.0,1.0
41,2020-11-17,07062,Son Servera,129.0,96.0,33.0,2.0
41,2020-11-17,07009,Búger,8.0,5.0,3.0,0.0
41,2020-11-17,07019,Escorca,2.0,1.0,1.0,0.0
41,2020-11-17,07901,Ariany,20.0,16.0,4.0,0.0
41,2020-11-17,07033,Manacor,893.0,681.0,206.0,11.0
41,2020-11-17,07004,Algaida,56.0,43.0,13.0,1.0
41,2020-11-17,07020,Esporles,82.0,68.0,13.0,1.0
41,2020-11-17,07043,Porreres,47.0,40.0,9.0,0.0
41,2020-11-17,07017,Costitx,14.0,6.0,8.0,0.0
41,2020-11-17,07014,Capdepera,151.0,107.0,41.0,2.0
41,2020-11-17,07045,Puigpunyent,19.0,18.0,2.0,0.0
41,2020-11-17,07005,Andratx,121.0,101.0,20.0,2.0
41,2020-11-17,07060,Sineu,41.0,32.0,7.0,1.0
41,2020-11-17,07047,Sencelles,43.0,34.0,8.0,1.0
41,2020-11-17,07057,Santanyí,133.0,76.0,55.0,3.0
41,2020-11-17,07038,Montuïri,93.0,56.0,24.0,11.0
41,2020-11-17,07001,Alaró,117.0,90.0,26.0,1.0
41,2020-11-17,07034,Mancor de la Vall,20.0,11.0,9.0,0.0
41,2020-11-17,07007,Banyalbufar,6.0,5.0,1.0,0.0
41,2020-11-17,07036,Marratxí,756.0,612.0,139.0,7.0
41,2020-11-17,07010,Bunyola,94.0,76.0,16.0,3.0
41,2020-11-17,07003,Alcúdia,179.0,158.0,24.0,0.0
41,2020-11-17,07016,Consell,69.0,49.0,20.0,0.0
41,2020-11-17,07044,Sa Pobla,219.0,154.0,66.0,0.0
41,2020-11-17,07041,Petra,0.0,0.0,0.0,0.0
41,2020-11-17,07061,Sóller,269.0,178.0,68.0,19.0
42,2020-11-18,07028,Lloret de Vistalegre,5.0,6.0,0.0,0.0
42,2020-11-18,07062,Son Servera,130.0,100.0,30.0,2.0
42,2020-11-18,07038,Montuïri,94.0,57.0,24.0,11.0
42,2020-11-18,07039,Muro,108.0,75.0,31.0,3.0
42,2020-11-18,07004,Algaida,59.0,43.0,16.0,1.0
42,2020-11-18,07051,Sant Llorenç des Cardassar,90.0,60.0,28.0,2.0
42,2020-11-18,07017,Costitx,14.0,7.0,7.0,0.0
42,2020-11-18,07007,Banyalbufar,6.0,5.0,1.0,0.0
42,2020-11-18,07042,Pollença,191.0,135.0,56.0,2.0
42,2020-11-18,07056,Santa Maria del Camí,156.0,139.0,16.0,1.0
42,2020-11-18,07010,Bunyola,94.0,77.0,15.0,3.0
42,2020-11-18,07059,Ses Salines,27.0,21.0,5.0,1.0
42,2020-11-18,07030,Llubí,32.0,26.0,6.0,0.0
42,2020-11-18,07011,Calvià,776.0,640.0,120.0,21.0
42,2020-11-18,07009,Búger,8.0,5.0,3.0,0.0
42,2020-11-18,07019,Escorca,2.0,1.0,1.0,0.0
42,2020-11-18,07053,Santa Eugènia,7.0,5.0,2.0,0.0
42,2020-11-18,07001,Alaró,117.0,91.0,25.0,1.0
42,2020-11-18,0,total-mallorca,18382.0,14780.0,3281.0,360.0
42,2020-11-18,07043,Porreres,48.0,41.0,9.0,0.0
42,2020-11-18,07025,Fornalutx,0.0,0.0,0.0,0.0
42,2020-11-18,07021,Estellencs,1.0,1.0,0.0,0.0
42,2020-11-18,07031,Llucmajor,638.0,533.0,102.0,3.0
42,2020-11-18,07020,Esporles,87.0,69.0,17.0,1.0
42,2020-11-18,07049,Sant Joan,107.0,50.0,41.0,11.0
42,2020-11-18,07060,Sineu,42.0,34.0,6.0,1.0
42,2020-11-18,07035,Maria de la Salut,32.0,27.0,5.0,0.0
42,2020-11-18,07047,Sencelles,44.0,34.0,9.0,1.0
42,2020-11-18,07003,Alcúdia,181.0,159.0,25.0,0.0
42,2020-11-18,07012,Campanet,32.0,24.0,8.0,0.0
42,2020-11-18,07063,Valldemossa,28.0,23.0,4.0,1.0
42,2020-11-18,07901,Ariany,20.0,16.0,4.0,0.0
42,2020-11-18,07065,Vilafranca de Bonany,76.0,64.0,12.0,1.0
42,2020-11-18,07057,Santanyí,136.0,83.0,51.0,3.0
42,2020-11-18,07033,Manacor,899.0,694.0,199.0,11.0
42,2020-11-18,07029,Lloseta,73.0,51.0,22.0,0.0
42,2020-11-18,07058,Selva,60.0,36.0,24.0,1.0
42,2020-11-18,07044,Sa Pobla,225.0,158.0,68.0,0.0
42,2020-11-18,07016,Consell,69.0,49.0,20.0,0.0
42,2020-11-18,07061,Sóller,270.0,178.0,69.0,19.0
42,2020-11-18,07006,Artà,121.0,79.0,43.0,0.0
42,2020-11-18,07005,Andratx,123.0,102.0,21.0,2.0
42,2020-11-18,07055,Santa Margalida,139.0,104.0,35.0,0.0
42,2020-11-18,07022,Felanitx,216.0,151.0,60.0,5.0
42,2020-11-18,07034,Mancor de la Vall,20.0,14.0,6.0,0.0
42,2020-11-18,07045,Puigpunyent,19.0,18.0,2.0,0.0
42,2020-11-18,07013,Campos,124.0,105.0,19.0,2.0
42,2020-11-18,07018,Deià,7.0,6.0,1.0,0.0
42,2020-11-18,07040,Palma,10944.0,9078.0,1658.0,229.0
42,2020-11-18,07041,Petra,0.0,0.0,0.0,0.0
42,2020-11-18,07008,Binissalem,133.0,111.0,21.0,1.0
42,2020-11-18,07014,Capdepera,151.0,108.0,40.0,2.0
42,2020-11-18,07036,Marratxí,760.0,621.0,134.0,7.0
42,2020-11-18,07027,Inca,641.0,466.0,160.0,11.0
43,2020-11-19,07020,Esporles,88.0,71.0,16.0,1.0
43,2020-11-19,07004,Algaida,59.0,44.0,15.0,1.0
43,2020-11-19,07901,Ariany,22.0,16.0,6.0,0.0
43,2020-11-19,07053,Santa Eugènia,8.0,5.0,3.0,0.0
43,2020-11-19,07036,Marratxí,762.0,624.0,133.0,7.0
43,2020-11-19,07005,Andratx,127.0,102.0,25.0,2.0
43,2020-11-19,07063,Valldemossa,29.0,23.0,5.0,1.0
43,2020-11-19,07012,Campanet,32.0,25.0,7.0,0.0
43,2020-11-19,07043,Porreres,48.0,42.0,8.0,0.0
43,2020-11-19,07025,Fornalutx,0.0,0.0,0.0,0.0
43,2020-11-19,07049,Sant Joan,107.0,50.0,41.0,11.0
43,2020-11-19,07039,Muro,109.0,78.0,29.0,3.0
43,2020-11-19,07047,Sencelles,47.0,34.0,12.0,1.0
43,2020-11-19,07022,Felanitx,220.0,153.0,62.0,5.0
43,2020-11-19,07065,Vilafranca de Bonany,76.0,66.0,10.0,1.0
43,2020-11-19,07033,Manacor,906.0,701.0,199.0,11.0
43,2020-11-19,07016,Consell,70.0,56.0,14.0,0.0
43,2020-11-19,07018,Deià,7.0,6.0,1.0,0.0
43,2020-11-19,07021,Estellencs,1.0,1.0,0.0,0.0
43,2020-11-19,07035,Maria de la Salut,32.0,27.0,5.0,0.0
43,2020-11-19,07060,Sineu,44.0,34.0,8.0,1.0
43,2020-11-19,07008,Binissalem,133.0,111.0,21.0,1.0
43,2020-11-19,07031,Llucmajor,640.0,539.0,98.0,3.0
43,2020-11-19,07003,Alcúdia,183.0,159.0,27.0,0.0
43,2020-11-19,07044,Sa Pobla,236.0,159.0,78.0,0.0
43,2020-11-19,07001,Alaró,117.0,92.0,24.0,1.0
