date,region_code,region,illa,cases,recovered,active_cases,deceased,tp7d
2020-03-28,7002,Alaior,Menorca,3,0,0,0,0.07692307692307693
2020-03-28,7064,Es Castell,Menorca,5,0,0,0,0.11538461538461539
2020-03-28,7015,Ciutadella de Menorca,Menorca,7,0,0,0,0.06666666666666667
2020-03-28,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-28,7032,Maó,Menorca,24,0,0,0,0.1079136690647482
2020-03-28,7037,Es Mercadal,Menorca,15,0,0,0,0.40625
2020-03-28,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-28,7052,Sant Lluís,Menorca,5,0,0,0,0.1
2020-03-28,0,total-menorca,Menorca,59,0,0,0,0.1291390728476821
2020-03-29,7002,Alaior,Menorca,3,0,0,0,0.07407407407407407
2020-03-29,7064,Es Castell,Menorca,5,0,0,0,0.10344827586206896
2020-03-29,7015,Ciutadella de Menorca,Menorca,7,0,0,0,0.061224489795918366
2020-03-29,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-29,7032,Maó,Menorca,24,0,0,0,0.09929078014184398
2020-03-29,7037,Es Mercadal,Menorca,15,0,0,0,0.38235294117647056
2020-03-29,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-29,7052,Sant Lluís,Menorca,5,0,0,0,0.0967741935483871
2020-03-29,0,total-menorca,Menorca,59,0,0,0,0.11875
2020-03-30,7002,Alaior,Menorca,3,0,0,0,0.07692307692307693
2020-03-30,7064,Es Castell,Menorca,5,0,0,0,0.08571428571428572
2020-03-30,7015,Ciutadella de Menorca,Menorca,7,0,0,0,0.047619047619047616
2020-03-30,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-30,7032,Maó,Menorca,28,0,0,0,0.1111111111111111
2020-03-30,7037,Es Mercadal,Menorca,15,0,0,0,0.3611111111111111
2020-03-30,7902,Es Migjorn Gran,Menorca,1,0,0,0,0.3333333333333333
2020-03-30,7052,Sant Lluís,Menorca,6,0,0,0,0.10344827586206896
2020-03-30,0,total-menorca,Menorca,65,0,0,0,0.11878453038674033
2020-03-31,7002,Alaior,Menorca,4,0,0,0,0.11538461538461539
2020-03-31,7064,Es Castell,Menorca,5,0,0,0,0.027777777777777776
2020-03-31,7015,Ciutadella de Menorca,Menorca,7,0,0,0,0.045454545454545456
2020-03-31,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-31,7032,Maó,Menorca,29,0,0,0,0.11180124223602485
2020-03-31,7037,Es Mercadal,Menorca,15,0,0,0,0.35294117647058826
2020-03-31,7902,Es Migjorn Gran,Menorca,1,0,0,0,0.3333333333333333
2020-03-31,7052,Sant Lluís,Menorca,6,0,0,0,0.07407407407407407
2020-03-31,0,total-menorca,Menorca,67,0,0,0,0.11049723756906077
2020-04-01,7002,Alaior,Menorca,4,0,0,0,0.12
2020-04-01,7064,Es Castell,Menorca,5,0,0,0,0.029411764705882353
2020-04-01,7015,Ciutadella de Menorca,Menorca,9,0,0,0,0.04819277108433735
